session_id,target
1,0.0024767870305340855
2,8.784600733364563e-05
3,1.0388071507234056e-05
4,0.00016810202870842604
5,0.0006282710852223642
6,0.0014389872510162148
7,0.0007409513740631114
8,0.011165316497332052
9,0.0014471748852420813
10,0.01903544284784123
11,0.002127255640655702
12,0.00047171858789790694
13,0.0004511568775676991
14,0.48990500947998994
15,0.0022296002486037136
16,0.005607200431439069
17,0.057370915693494104
18,0.00039854955123409336
19,0.006392587838958641
20,0.0004740057421198356
21,0.08579841640730937
22,0.0002939839846532481
23,0.0008968277218265422
24,0.027210041356688947
25,0.016285182285524887
26,0.0003825238792861297
27,0.0026726363534841377
28,0.00013442727365477246
29,0.0035027761284641256
30,0.013026144537479243
31,0.22274285114618547
32,0.3130501344031627
33,0.0018217265662081974
34,0.004169754463131426
35,0.0183976358172894
36,0.000289244183977821
37,4.076959191665282e-05
38,0.00012270030459074328
39,0.005331287040542227
40,0.0003569269320016206
41,0.16356413818826293
42,0.012207542263250808
43,0.0031684281442102965
44,9.164330114387407e-05
45,0.2440961262085129
46,0.0071141100309630055
47,0.002858316242136608
48,0.0005469967976686233
49,0.00261200669558493
50,0.0013243052224318236
51,6.58586348723115e-05
52,0.0005763532119758608
53,0.0298060131576719
54,0.000294199244686238
55,0.0329951262196535
56,0.007801159310694469
57,7.087600912858133e-05
58,0.0009954914187519192
59,0.0006093968731419275
60,2.6535672127979947e-05
61,0.0013366464360441942
62,0.002816207869775592
63,0.00025630932945214246
64,0.024804511355671285
65,0.0011976950160359787
66,0.0001549233781484755
67,0.0025725763287914602
68,0.03529873364400098
69,0.014179024969836657
70,0.0018263812882013436
71,0.06501087526164354
72,0.0025275856677356157
73,0.22500796881949897
74,0.00017341500065357515
75,0.0002789891057418735
76,0.001373886597367564
77,0.006214794449754154
78,0.0062069491273887
79,0.00018174432337085883
80,0.00011396459104062368
81,0.0018119357975644004
82,0.0017375576649358599
83,0.00047353650297154884
84,0.41231768078976333
85,0.0010118225159277791
86,0.0007943784953108647
87,0.011589206498750051
88,0.000883330976474483
89,0.0018196465877347095
90,0.07357410737722456
91,0.0005015168302006466
92,0.0001574321545636976
93,0.10650436694318362
94,0.0034834315104576266
95,0.031081658646806894
96,0.00010174605878096226
97,0.3805441175480803
98,0.0009747424161630948
99,0.0006353284899007088
100,0.0020652669105338905
101,0.0006329594655581933
102,0.016017321652997102
103,0.007116757348560005
104,0.005827125464777549
105,0.0021707305413391333
106,0.0010030676726825762
107,0.014661845650651144
108,0.003216068472399559
109,0.0005994064143809233
110,0.004918849758091993
111,0.001245259100441329
112,0.00012867338386046982
113,0.005433522645395568
114,0.00021198939761004246
115,0.0007096448824711223
116,0.00013951063791267784
117,0.006209178325649627
118,0.0029426440355465665
119,0.0017891939981569715
120,0.008863288223945739
121,0.0006968566998592874
122,0.0008010831569615457
123,0.0014204004153858714
124,0.003800126948868682
125,0.015768531918173328
126,0.00010125406037004745
127,4.887476274619557e-05
128,0.00458497658525217
129,0.00037530462126397583
130,0.010773689857692458
131,0.0018746427028845615
132,0.004597879679710289
133,0.01401509049315803
134,0.0024234375074162194
135,0.0010001963425921886
136,0.007455262213856292
137,0.0015148526855250804
138,0.02817272713321923
139,0.00027400726725010816
140,0.0026989694078426987
141,3.5378709738523695e-05
142,0.02102309775667661
143,0.0035057252859808014
144,0.030555432974938672
145,7.717740115176165e-05
146,0.006138620075155539
147,0.0037265749777930235
148,0.15863264277587485
149,0.0036433798098897217
150,0.04307625380035134
151,9.647903630581354e-05
152,0.05220898130581581
153,0.0007115539852166269
154,0.020568428400389062
155,0.0018823913452475191
156,0.0007233503005928171
157,0.001256494151177627
158,0.03140423924593512
159,0.0004449269496697594
160,0.0006554909620027169
161,0.16747967978427683
162,0.00033551954490940617
163,0.0019232133479347906
164,0.0014099898338970468
165,1.650666881516308e-05
166,0.0014599468182617213
167,0.03004386335586442
168,0.0036433798098897217
169,0.003422194681773039
170,0.0020276162404320626
171,0.0013880487899255462
172,0.03098039094255299
173,0.021348388098653946
174,0.00025290509348654944
175,0.23232989971235946
176,0.04111556136178954
177,0.016305463625933648
178,0.0021870324025151664
179,0.000538795779536871
180,0.011016222219920796
181,0.0022843126403246645
182,0.018631821085797626
183,0.0004186054688393895
184,8.227275536302068e-05
185,0.0032580002373491265
186,0.006878191284937212
187,6.439919246872904e-05
188,0.0001299694693888436
189,0.008938291614177247
190,0.00806981367742636
191,0.0022996759207317657
192,0.0018894746333726596
193,0.18873121662191664
194,0.008249148248712706
195,0.004141012095911667
196,6.807516255900922e-05
197,0.00485768437386254
198,0.013011953214969566
199,0.008205866382042576
200,0.00033828336730727773
201,0.0003259720531025265
202,0.017761188260769646
203,0.00012375901426836365
204,0.05640056147476999
205,0.007602608701204593
206,5.181227452091824e-06
207,0.002898207077731019
208,0.08493836444424292
209,1.5027894035875089e-05
210,0.010055485964902211
211,0.006120673882362535
212,0.0165786964920832
213,0.000564866930442653
214,0.2235869469127334
215,0.01107087879883823
216,0.0020444863181528633
217,0.032649494062726964
218,0.015728098732435195
219,0.006649887311685606
220,0.003670410092056263
221,0.0017940084811572249
222,0.00034148866437329166
223,0.3008967929304852
224,0.006295844058518883
225,0.03150080271287814
226,0.06482282741797363
227,0.20945454487523252
228,0.0015460181141297392
229,0.0019645344381825566
230,0.1243333657779181
231,0.0015769923478056202
232,0.0004207689005970901
233,0.001019751098000407
234,0.006926094682961194
235,0.00022887410862390163
236,0.0034149150750558527
237,0.010257623969035786
238,0.0006364559219796239
239,0.005331287040542227
240,0.0023368354076408805
241,0.0003827305796754498
242,8.025259342342105e-06
243,3.280200849102537e-05
244,0.0003159955259222454
245,0.0005483525963065281
246,0.00030149108781941047
247,0.11478010155633442
248,0.004333076649748745
249,9.204524857147755e-05
250,0.0012871251950588667
251,0.06729639386313442
252,0.001055999187407765
253,0.0007708349115988064
254,0.0052505043440935545
255,0.0007902064330408197
256,2.854315593295649e-06
257,0.0053490150521664425
258,0.012211132023973052
259,0.006153035678286786
260,0.002475669959891933
261,0.001349672305491207
262,0.07972754978639779
263,0.001149248949885575
264,0.016731292544658195
265,0.004128609138532771
266,0.0005459117505100656
267,9.869814848937034e-07
268,0.0004951130243006327
269,0.0022496799553634707
270,0.052757943811428745
271,0.006459604735750923
272,0.0008627430577646109
273,0.0006704978586211338
274,0.04719273037880854
275,0.2220993054542842
276,3.597426755558325e-05
277,0.003225699490106281
278,0.006034703212891645
279,0.0005304639164725153
280,0.0028936227758033835
281,0.0005216358610325266
282,0.14980814844033546
283,0.015256091546154808
284,0.000312455812909963
285,0.0015249335678311875
286,1.4594860587903304e-05
287,0.022075332605504663
288,6.950508917380394e-05
289,0.008732654579018728
290,0.0005314177724432162
291,0.022224907410861475
292,0.0004905100615995001
293,0.0020677025123556065
294,0.00017341990566662098
295,0.005683720992461084
296,0.0002718667170975314
297,0.0006146446174007927
298,0.0013038543336985429
299,0.0027156863067446264
300,0.0013068780747771045
301,0.00043481436208936126
302,0.0006252146128546279
303,0.0032931148061302795
304,0.11606697848726376
305,0.06421119607789456
306,6.223555536480211e-05
307,0.008255682079178685
308,0.003928906069899151
309,0.01128990676070158
310,0.0007387595999849397
311,0.001479553212160768
312,0.004560039636473984
313,0.008076590303117396
314,0.0007518827960141586
315,0.021192972915562883
316,0.0004860003646612822
317,0.0067806864247348065
318,0.00041887229625014777
319,0.012886920169460917
320,0.000862591187364823
321,0.04701876866326338
322,0.0034390027344490563
323,0.0014813197612364736
324,0.0015948360116192519
325,0.031659892000099076
326,0.007660867608820003
327,0.0006010851900396216
328,0.003927865502255415
329,0.0006554909620027169
330,0.00032631729677445165
331,0.0063725952988193104
